age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,y_no,y_yes
35, 1, 206951, 11, 14, 1, 4, 3, 1, 2, 0, 0, 40, 1, 1,0
28, 2, 237466, 2, 10, 1, 9, 1, 1, 1, 0, 0, 30, 1, 1,0
59, 1, 279636, 4, 9, 3, 9, 4, 1, 2, 0, 0, 50, 32, 0,1
42, 1, 29320, 1, 13, 1, 6, 3, 1, 2, 0, 0, 40, 1, 0,1
50, 1, 271262, 4, 9, 1, 11, 3, 1, 2, 0, 0, 40, 1, 1,0
27, 0, 29361, 6, 12, 3, 0, 4, 1, 1, 0, 0, 45, 1, 0,1
32, 1, 76773, 2, 10, 2, 8, 6, 1, 1, 0, 0, 40, 1, 0,1
27, 1, 109004, 4, 9, 4, 2, 6, 5, 2, 0, 0, 40, 1, 0,1
43, 1, 226902, 1, 13, 2, 8, 5, 1, 2, 0, 0, 40, 1, 0,1
46, 1, 176552, 3, 7, 2, 6, 6, 3, 2, 0, 0, 40, 1, 1,0
41, 1, 182303, 2, 10, 1, 4, 3, 1, 2, 0, 0, 50, 1, 1,0
59, 5, 296253, 11, 14, 2, 6, 6, 1, 1, 8614, 0, 60, 1, 1,0
20, 1, 218215, 2, 10, 3, 4, 2, 1, 1, 0, 0, 30, 1, 0,1
57, 1, 165695, 1, 13, 1, 5, 3, 1, 2, 0, 0, 40, 0, 1,0
46, 2, 51271, 4, 9, 1, 10, 3, 1, 2, 4386, 0, 70, 1, 0,1
45, 1, 96100, 9, 4, 1, 8, 3, 5, 2, 0, 0, 40, 1, 0,1
29, 5, 82393, 4, 9, 3, 7, 6, 2, 2, 0, 1590, 45, 1, 0,1
23, 1, 248978, 3, 7, 1, 7, 3, 1, 2, 0, 0, 40, 21, 0,1
46, 1, 254367, 4, 9, 3, 11, 4, 1, 2, 0, 1590, 48, 1, 0,1
55, 0, 200235, 4, 9, 1, 0, 3, 1, 2, 0, 0, 50, 1, 1,0
58, 1, 94429, 2, 10, 1, 2, 3, 1, 2, 0, 0, 40, 1, 1,0
38, 1, 87282, 7, 11, 3, 5, 5, 2, 1, 0, 0, 40, 1, 0,1
29, 1, 119793, 2, 10, 3, 4, 5, 1, 2, 0, 0, 50, 1, 0,1
57, 0, 85815, 4, 9, 2, 0, 2, 2, 2, 0, 0, 20, 1, 0,1
26, 5, 197764, 1, 13, 3, 6, 4, 1, 1, 0, 0, 40, 1, 0,1
42, 1, 306982, 1, 13, 1, 9, 3, 2, 2, 0, 0, 40, 16, 1,0
61, 1, 80896, 4, 9, 4, 11, 6, 2, 2, 0, 0, 45, 1, 1,0
31, 1, 197886, 2, 10, 1, 4, 3, 1, 2, 15024, 0, 45, 1, 1,0
43, 1, 355728, 4, 9, 2, 8, 2, 1, 2, 0, 0, 40, 1, 0,1
47, 1, 121124, 1, 13, 1, 2, 3, 1, 2, 15024, 0, 50, 1, 1,0
51, 6, 193720, 4, 9, 1, 2, 3, 1, 2, 0, 0, 56, 1, 1,0
23, 1, 347292, 4, 9, 3, 7, 4, 1, 2, 0, 0, 40, 1, 0,1
24, 1, 34506, 4, 9, 3, 8, 6, 1, 1, 0, 0, 40, 1, 0,1
25, 1, 326370, 2, 10, 3, 9, 4, 1, 2, 0, 0, 38, 0, 0,1
22, 0, 269221, 2, 10, 3, 0, 2, 1, 2, 0, 0, 40, 1, 0,1
38, 1, 63509, 7, 11, 1, 2, 3, 1, 2, 0, 0, 50, 1, 0,1
48, 1, 148254, 4, 9, 1, 7, 1, 1, 1, 0, 0, 16, 1, 1,0
33, 1, 190511, 4, 9, 3, 2, 4, 1, 2, 0, 0, 30, 1, 0,1
46, 1, 268022, 11, 14, 1, 5, 3, 1, 2, 0, 0, 55, 0, 1,0
18, 1, 20057, 9, 4, 3, 3, 5, 2, 1, 0, 0, 40, 16, 0,1
52, 1, 206862, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
46, 1, 189498, 1, 13, 1, 6, 3, 1, 2, 0, 1848, 45, 1, 1,0
28, 1, 166320, 4, 9, 3, 6, 4, 1, 2, 0, 0, 40, 1, 0,1
37, 1, 289886, 2, 10, 3, 3, 5, 2, 2, 0, 0, 30, 20, 0,1
23, 0, 86337, 2, 10, 3, 0, 4, 1, 1, 0, 0, 15, 1, 0,1
45, 5, 54190, 11, 14, 1, 6, 3, 1, 2, 0, 0, 50, 1, 1,0
17, 1, 147069, 13, 6, 3, 4, 2, 1, 1, 0, 0, 16, 1, 0,1
56, 1, 282023, 11, 14, 1, 6, 3, 1, 2, 0, 0, 40, 1, 1,0
38, 3, 379485, 6, 12, 2, 5, 6, 1, 2, 0, 0, 45, 1, 0,1
81, 1, 129338, 9, 4, 1, 11, 3, 1, 2, 0, 0, 10, 1, 0,1
22, 1, 99829, 2, 10, 3, 8, 2, 1, 1, 0, 0, 30, 1, 0,1
43, 6, 182254, 2, 10, 2, 9, 6, 1, 1, 0, 0, 40, 1, 0,1
31, 1, 109428, 6, 12, 1, 9, 1, 1, 1, 0, 1740, 40, 1, 0,1
42, 2, 351161, 1, 13, 1, 6, 3, 1, 2, 0, 1887, 40, 1, 1,0
66, 0, 210750, 2, 10, 1, 0, 3, 1, 2, 0, 0, 50, 1, 0,1
50, 1, 132716, 4, 9, 1, 11, 3, 1, 2, 0, 0, 40, 1, 1,0
31, 1, 242984, 2, 10, 4, 7, 4, 1, 2, 0, 0, 40, 1, 0,1
35, 1, 101509, 2, 10, 2, 5, 4, 1, 1, 0, 0, 40, 1, 0,1
21, 0, 509629, 2, 10, 3, 0, 2, 1, 1, 0, 0, 35, 1, 0,1
36, 1, 119957, 1, 13, 4, 3, 6, 5, 1, 0, 0, 35, 1, 0,1
33, 1, 69727, 9, 4, 1, 10, 3, 1, 2, 0, 0, 40, 21, 0,1
36, 1, 204590, 1, 13, 2, 6, 6, 5, 1, 0, 213, 40, 1, 0,1
37, 0, 50862, 4, 9, 1, 0, 3, 1, 2, 0, 0, 55, 1, 0,1
50, 1, 182907, 4, 9, 3, 7, 2, 1, 2, 0, 0, 25, 1, 0,1
55, 1, 206487, 2, 10, 1, 6, 3, 1, 2, 0, 0, 40, 1, 1,0
29, 1, 168015, 4, 9, 2, 8, 6, 1, 1, 0, 0, 40, 1, 0,1
24, 1, 149396, 2, 10, 3, 3, 5, 5, 1, 0, 0, 30, 29, 0,1
39, 4, 184964, 2, 10, 2, 9, 4, 1, 2, 0, 0, 40, 1, 1,0
34, 1, 398988, 1, 13, 3, 4, 4, 1, 2, 0, 0, 40, 1, 0,1
29, 1, 128777, 9, 4, 2, 2, 6, 1, 1, 0, 0, 55, 1, 0,1
60, 1, 252413, 2, 10, 1, 2, 3, 4, 2, 0, 0, 32, 1, 1,0
33, 1, 181372, 11, 14, 1, 5, 1, 1, 1, 0, 0, 50, 1, 1,0
58, 1, 216851, 8, 5, 3, 7, 2, 1, 2, 0, 0, 40, 37, 0,1
27, 1, 106935, 2, 10, 4, 4, 4, 1, 2, 0, 0, 40, 1, 0,1
46, 6, 363875, 2, 10, 2, 13, 6, 3, 1, 0, 0, 40, 1, 0,1
63, 1, 287277, 4, 9, 2, 13, 4, 1, 2, 0, 0, 40, 1, 0,1
38, 2, 172342, 2, 10, 2, 3, 6, 1, 1, 0, 0, 40, 1, 0,1
23, 1, 308498, 2, 10, 3, 2, 2, 1, 2, 0, 0, 15, 1, 0,1
29, 1, 122127, 1, 13, 3, 6, 4, 1, 1, 8614, 0, 40, 1, 1,0
31, 1, 106437, 5, 15, 1, 6, 1, 1, 1, 0, 0, 60, 1, 1,0
49, 3, 306289, 4, 9, 1, 5, 3, 1, 2, 0, 0, 40, 1, 1,0
45, 3, 201699, 14, 16, 1, 6, 3, 1, 2, 0, 0, 60, 1, 1,0
42, 1, 282062, 8, 5, 1, 11, 3, 1, 2, 0, 0, 40, 1, 0,1
48, 1, 235108, 4, 9, 1, 8, 3, 1, 2, 0, 0, 40, 1, 0,1
33, 1, 339482, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
24, 1, 181820, 2, 10, 3, 9, 2, 1, 2, 0, 0, 40, 1, 0,1
49, 2, 99335, 2, 10, 1, 4, 3, 1, 2, 0, 0, 50, 1, 0,1
40, 1, 367533, 2, 10, 1, 8, 3, 1, 2, 2580, 0, 40, 1, 0,1
57, 1, 64960, 7, 11, 1, 6, 3, 1, 2, 0, 1902, 45, 1, 0,1
50, 1, 269095, 4, 9, 2, 9, 4, 1, 1, 0, 0, 40, 1, 0,1
46, 1, 58683, 1, 13, 1, 5, 3, 1, 2, 15024, 0, 55, 1, 1,0
35, 2, 89508, 2, 10, 1, 5, 3, 1, 2, 3908, 0, 60, 1, 0,1
19, 1, 100999, 2, 10, 3, 3, 2, 1, 1, 0, 0, 20, 1, 0,1
18, 1, 34125, 13, 6, 3, 3, 2, 1, 1, 0, 0, 28, 1, 0,1
20, 1, 115057, 4, 9, 3, 2, 4, 1, 2, 0, 0, 40, 1, 0,1
42, 1, 139126, 4, 9, 2, 11, 4, 1, 2, 0, 0, 40, 1, 0,1
46, 1, 104632, 4, 9, 1, 8, 3, 2, 2, 0, 0, 40, 2, 1,0
40, 4, 178866, 4, 9, 1, 9, 1, 1, 1, 0, 0, 20, 1, 1,0
54, 1, 139850, 11, 14, 1, 5, 3, 2, 2, 0, 0, 45, 1, 1,0
28, 1, 61435, 4, 9, 1, 2, 3, 1, 2, 0, 0, 45, 1, 0,1
38, 1, 309230, 2, 10, 1, 2, 3, 1, 2, 0, 0, 40, 1, 1,0
28, 1, 45613, 2, 10, 3, 12, 4, 1, 1, 0, 0, 40, 1, 0,1
22, 1, 272615, 3, 7, 3, 2, 2, 1, 2, 0, 0, 40, 1, 0,1
31, 1, 54318, 1, 13, 1, 5, 3, 1, 2, 0, 0, 50, 1, 1,0
27, 1, 165519, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
45, 1, 48495, 1, 13, 1, 6, 3, 1, 2, 0, 0, 42, 1, 1,0
38, 1, 143123, 1, 13, 1, 5, 3, 1, 2, 0, 0, 40, 1, 1,0
67, 2, 431426, 6, 12, 1, 5, 1, 1, 1, 20051, 0, 4, 1, 1,0
75, 1, 256474, 11, 14, 3, 13, 4, 1, 2, 0, 0, 16, 1, 0,1
41, 1, 191451, 11, 14, 2, 5, 6, 5, 1, 0, 0, 60, 1, 1,0
37, 1, 99146, 1, 13, 1, 4, 3, 1, 2, 0, 0, 60, 1, 1,0
47, 1, 235986, 4, 9, 3, 5, 2, 1, 1, 0, 0, 50, 13, 0,1
34, 5, 429897, 1, 13, 1, 6, 3, 1, 2, 0, 0, 45, 21, 1,0
25, 1, 189897, 4, 9, 1, 2, 2, 1, 2, 0, 0, 40, 1, 0,1
52, 1, 145155, 4, 9, 5, 9, 4, 1, 1, 0, 0, 40, 1, 0,1
27, 6, 192257, 4, 9, 3, 13, 2, 1, 2, 2174, 0, 40, 1, 0,1
35, 1, 194960, 4, 9, 3, 10, 4, 4, 2, 0, 0, 40, 4, 0,1
44, 5, 357814, 10, 8, 1, 3, 5, 1, 1, 0, 0, 35, 21, 0,1
27, 5, 137629, 4, 9, 1, 5, 3, 1, 2, 0, 0, 80, 1, 1,0
42, 1, 156526, 2, 10, 3, 1, 4, 1, 2, 0, 0, 33, 1, 0,1
26, 1, 189238, 8, 5, 3, 3, 2, 1, 1, 0, 0, 38, 37, 0,1
23, 1, 202989, 4, 9, 3, 6, 4, 1, 2, 0, 0, 40, 5, 0,1
28, 1, 25684, 4, 9, 3, 6, 4, 3, 1, 0, 0, 40, 1, 0,1
38, 2, 192939, 4, 9, 1, 2, 3, 1, 2, 0, 0, 50, 1, 0,1
28, 1, 138692, 2, 10, 3, 2, 2, 1, 2, 0, 0, 50, 1, 0,1
29, 1, 222249, 4, 9, 3, 9, 5, 1, 1, 0, 0, 40, 1, 0,1
56, 2, 201318, 8, 5, 1, 5, 5, 1, 2, 3411, 0, 50, 30, 0,1
23, 0, 190650, 1, 13, 3, 0, 4, 2, 2, 0, 0, 35, 1, 0,1
30, 1, 56004, 2, 10, 3, 5, 2, 5, 1, 0, 0, 40, 1, 0,1
48, 1, 182313, 2, 10, 1, 7, 3, 1, 2, 0, 0, 40, 1, 0,1
45, 2, 138962, 2, 10, 1, 5, 3, 2, 2, 0, 0, 72, 0, 0,1
38, 1, 277248, 11, 14, 1, 5, 3, 1, 2, 0, 0, 60, 13, 1,0
24, 1, 125031, 4, 9, 3, 7, 5, 1, 2, 0, 0, 40, 1, 0,1
47, 6, 216414, 14, 16, 1, 6, 3, 1, 2, 0, 0, 40, 1, 1,0
22, 1, 171176, 4, 9, 3, 3, 4, 1, 1, 0, 0, 48, 0, 0,1
29, 1, 356133, 2, 10, 3, 6, 5, 1, 1, 0, 0, 40, 1, 0,1
45, 1, 185397, 6, 12, 2, 2, 4, 1, 2, 0, 0, 40, 1, 0,1
24, 1, 308285, 4, 9, 3, 2, 2, 1, 2, 0, 0, 40, 1, 0,1
40, 1, 56651, 4, 9, 1, 8, 3, 1, 2, 0, 0, 40, 1, 0,1
28, 5, 154863, 8, 5, 1, 2, 3, 5, 2, 0, 0, 40, 38, 1,0
46, 4, 44706, 1, 13, 2, 6, 6, 1, 1, 0, 0, 50, 1, 1,0
34, 0, 222548, 2, 10, 1, 0, 1, 1, 1, 0, 0, 4, 1, 0,1
32, 1, 248754, 2, 10, 1, 8, 3, 1, 2, 0, 0, 40, 1, 0,1
20, 1, 104981, 4, 9, 3, 4, 4, 1, 2, 0, 0, 40, 1, 0,1
23, 1, 315065, 2, 10, 3, 3, 6, 1, 2, 0, 0, 35, 21, 0,1
46, 1, 188325, 4, 9, 1, 3, 3, 1, 2, 0, 0, 40, 1, 0,1
21, 1, 221661, 4, 9, 3, 4, 2, 1, 1, 0, 0, 35, 1, 0,1
59, 1, 81973, 11, 14, 1, 5, 3, 2, 2, 0, 0, 40, 1, 1,0
31, 1, 169122, 2, 10, 1, 6, 3, 1, 2, 0, 0, 50, 1, 0,1
48, 1, 216734, 2, 10, 2, 5, 4, 1, 1, 0, 0, 40, 1, 0,1
34, 1, 98101, 9, 4, 1, 11, 3, 1, 2, 0, 0, 40, 1, 0,1
19, 1, 292511, 2, 10, 3, 3, 2, 1, 2, 0, 0, 25, 1, 0,1
20, 1, 122971, 2, 10, 3, 4, 2, 1, 2, 0, 0, 35, 1, 0,1
29, 1, 124953, 1, 13, 3, 6, 2, 1, 2, 0, 0, 50, 1, 0,1
54, 1, 123011, 2, 10, 1, 2, 3, 1, 2, 0, 0, 40, 1, 1,0
36, 1, 76417, 4, 9, 1, 2, 3, 1, 2, 0, 0, 52, 1, 0,1
43, 1, 351576, 1, 13, 3, 4, 4, 1, 2, 0, 0, 50, 1, 1,0
46, 4, 33794, 1, 13, 1, 1, 3, 1, 2, 3103, 0, 40, 1, 1,0
33, 1, 79923, 11, 14, 1, 6, 3, 1, 2, 0, 0, 45, 1, 1,0
33, 1, 117983, 13, 6, 2, 3, 6, 1, 1, 0, 0, 45, 1, 0,1
36, 1, 186110, 2, 10, 1, 11, 3, 1, 2, 0, 0, 40, 1, 0,1
37, 1, 187589, 4, 9, 1, 7, 3, 1, 2, 5178, 0, 40, 1, 1,0
37, 0, 319685, 7, 11, 1, 0, 3, 1, 2, 0, 0, 54, 1, 1,0
64, 0, 64101, 10, 8, 1, 0, 3, 1, 2, 0, 0, 24, 1, 0,1
45, 2, 162923, 4, 9, 1, 2, 3, 1, 2, 0, 0, 60, 1, 0,1
25, 1, 288519, 1, 13, 3, 9, 4, 1, 1, 0, 0, 40, 1, 0,1
28, 1, 33798, 7, 11, 1, 8, 3, 1, 2, 0, 0, 40, 1, 0,1
26, 1, 195734, 4, 9, 3, 9, 2, 1, 1, 2354, 0, 40, 1, 0,1
23, 1, 214120, 4, 9, 3, 12, 2, 1, 2, 0, 0, 40, 1, 0,1
24, 1, 113515, 4, 9, 3, 5, 4, 1, 1, 0, 0, 40, 1, 0,1
58, 2, 261230, 2, 10, 2, 6, 4, 1, 1, 0, 0, 40, 1, 0,1
36, 1, 98515, 7, 11, 2, 1, 6, 1, 1, 0, 0, 40, 1, 0,1
46, 1, 187715, 2, 10, 1, 4, 3, 1, 2, 0, 0, 50, 1, 0,1
23, 0, 214238, 9, 4, 3, 0, 4, 1, 1, 0, 0, 40, 21, 0,1
32, 1, 123964, 2, 10, 1, 4, 3, 1, 2, 4386, 0, 50, 1, 0,1
26, 1, 68991, 4, 9, 3, 3, 6, 5, 2, 0, 0, 40, 1, 0,1
52, 1, 292110, 15, 3, 3, 7, 4, 1, 1, 0, 0, 40, 1, 0,1
19, 1, 198320, 4, 9, 3, 3, 4, 1, 1, 0, 0, 45, 1, 0,1
33, 1, 709798, 1, 13, 1, 6, 3, 1, 2, 0, 0, 60, 1, 1,0
60, 1, 372838, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
39, 1, 160402, 2, 10, 2, 5, 4, 1, 2, 0, 0, 38, 1, 0,1
45, 1, 98475, 1, 13, 2, 5, 4, 1, 2, 0, 0, 45, 1, 0,1
37, 5, 97136, 2, 10, 6, 9, 6, 5, 1, 0, 0, 40, 1, 0,1
29, 1, 136985, 6, 12, 3, 1, 2, 1, 2, 0, 0, 40, 1, 0,1
53, 1, 187356, 2, 10, 1, 2, 3, 1, 2, 0, 0, 66, 1, 0,1
46, 6, 107231, 2, 10, 1, 5, 3, 1, 2, 0, 1740, 40, 1, 0,1
20, 1, 305874, 2, 10, 3, 11, 2, 1, 2, 0, 0, 40, 1, 0,1
39, 1, 290922, 11, 14, 3, 6, 2, 1, 1, 0, 0, 40, 1, 0,1
48, 1, 248254, 2, 10, 1, 6, 1, 1, 1, 7298, 0, 40, 1, 1,0
38, 1, 160808, 4, 9, 1, 2, 3, 5, 2, 4386, 0, 48, 1, 0,1
36, 1, 247321, 4, 9, 1, 2, 3, 1, 2, 0, 0, 45, 1, 0,1
53, 1, 247651, 9, 4, 2, 8, 6, 5, 1, 0, 0, 56, 1, 0,1
29, 1, 214702, 4, 9, 3, 2, 4, 1, 2, 0, 1974, 35, 1, 0,1
64, 1, 75577, 9, 4, 1, 9, 3, 1, 2, 2580, 0, 50, 1, 0,1
34, 1, 561334, 2, 10, 1, 5, 3, 1, 2, 0, 0, 50, 1, 1,0
36, 0, 224886, 4, 9, 1, 0, 3, 1, 2, 0, 0, 40, 1, 0,1
41, 5, 401134, 1, 13, 2, 6, 6, 1, 1, 0, 0, 40, 1, 0,1
34, 1, 258170, 4, 9, 2, 5, 6, 1, 1, 0, 0, 38, 1, 0,1
68, 0, 141181, 8, 5, 1, 0, 3, 1, 2, 0, 0, 2, 1, 0,1
37, 1, 292370, 1, 13, 1, 6, 3, 4, 2, 0, 0, 50, 0, 1,0
22, 1, 300871, 2, 10, 1, 1, 3, 1, 2, 0, 0, 40, 1, 0,1
43, 1, 136721, 10, 8, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
19, 0, 140399, 2, 10, 3, 0, 5, 1, 1, 0, 0, 30, 1, 0,1
36, 1, 109133, 2, 10, 3, 5, 4, 1, 2, 0, 0, 40, 1, 0,1
47, 1, 186534, 4, 9, 1, 4, 3, 1, 2, 0, 0, 55, 1, 1,0
25, 1, 226891, 7, 11, 3, 3, 5, 2, 1, 0, 0, 40, 0, 0,1
33, 1, 241885, 2, 10, 4, 8, 4, 1, 2, 0, 0, 40, 1, 0,1
27, 1, 97165, 2, 10, 3, 8, 5, 1, 1, 0, 0, 40, 1, 0,1
33, 1, 212918, 2, 10, 3, 1, 4, 1, 2, 0, 0, 70, 1, 0,1
24, 1, 211585, 4, 9, 1, 11, 2, 1, 1, 0, 0, 40, 1, 0,1
47, 5, 178309, 2, 10, 2, 6, 4, 1, 1, 0, 0, 40, 1, 0,1
48, 3, 481987, 13, 6, 1, 5, 3, 1, 2, 0, 0, 40, 1, 0,1
28, 1, 215211, 4, 9, 1, 4, 3, 1, 2, 0, 0, 50, 1, 0,1
33, 5, 194901, 1, 13, 1, 6, 3, 1, 2, 0, 0, 40, 1, 1,0
44, 1, 340885, 1, 13, 1, 8, 3, 1, 2, 0, 1977, 40, 1, 1,0
33, 5, 190290, 7, 11, 3, 13, 4, 1, 2, 0, 0, 56, 1, 0,1
26, 1, 188569, 2, 10, 3, 9, 4, 1, 1, 0, 0, 25, 1, 0,1
22, 1, 162282, 7, 11, 3, 5, 2, 1, 2, 0, 0, 40, 1, 0,1
34, 1, 287315, 2, 10, 1, 5, 3, 1, 2, 0, 0, 55, 1, 1,0
31, 3, 304212, 2, 10, 3, 5, 2, 1, 2, 0, 0, 45, 1, 0,1
73, 0, 200878, 4, 9, 5, 0, 4, 1, 1, 0, 0, 15, 1, 0,1
38, 5, 256864, 7, 11, 1, 5, 3, 1, 2, 0, 0, 40, 1, 0,1
51, 2, 46401, 2, 10, 1, 6, 1, 1, 1, 0, 0, 40, 1, 1,0
36, 1, 37778, 2, 10, 1, 5, 3, 1, 2, 0, 0, 40, 1, 0,1
29, 1, 191722, 2, 10, 1, 13, 3, 1, 2, 7688, 0, 54, 1, 1,0
64, 2, 103643, 4, 9, 1, 4, 3, 1, 2, 0, 0, 15, 1, 1,0
24, 1, 143766, 2, 10, 3, 8, 2, 1, 2, 0, 0, 55, 1, 0,1
21, 6, 204425, 2, 10, 3, 5, 2, 1, 1, 0, 0, 20, 1, 0,1
28, 1, 156257, 2, 10, 1, 2, 3, 1, 2, 0, 0, 60, 1, 1,0
18, 0, 113185, 3, 7, 3, 0, 2, 1, 2, 0, 0, 25, 1, 0,1
41, 3, 112262, 4, 9, 1, 2, 3, 1, 2, 0, 0, 50, 1, 0,1
17, 1, 28031, 8, 5, 3, 3, 2, 1, 2, 0, 0, 16, 1, 0,1
58, 1, 320102, 14, 16, 1, 6, 3, 1, 2, 0, 0, 50, 1, 1,0
50, 2, 334273, 1, 13, 1, 4, 3, 1, 2, 0, 0, 8, 1, 0,1
30, 1, 356015, 3, 7, 6, 7, 4, 3, 2, 0, 0, 40, 21, 0,1
47, 1, 278900, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
24, 1, 142528, 2, 10, 3, 4, 2, 1, 2, 0, 0, 20, 1, 0,1
50, 4, 343014, 2, 10, 1, 5, 3, 5, 2, 0, 0, 40, 1, 0,1
29, 1, 201017, 11, 14, 3, 6, 4, 1, 2, 0, 0, 55, 34, 0,1
31, 2, 81030, 14, 16, 1, 6, 3, 1, 2, 0, 0, 40, 1, 1,0
40, 2, 34007, 4, 9, 1, 10, 3, 1, 2, 0, 0, 70, 1, 1,0
31, 1, 29662, 2, 10, 3, 4, 4, 1, 1, 0, 0, 60, 1, 0,1
53, 1, 347446, 8, 5, 1, 8, 3, 5, 2, 0, 0, 40, 1, 0,1
33, 1, 90668, 4, 9, 3, 9, 4, 1, 1, 0, 0, 40, 1, 0,1
43, 1, 190403, 1, 13, 1, 3, 3, 1, 2, 0, 0, 40, 1, 0,1
56, 1, 109015, 2, 10, 1, 5, 1, 1, 1, 7688, 0, 50, 1, 1,0
38, 1, 234807, 1, 13, 1, 5, 1, 1, 1, 0, 0, 50, 1, 1,0
18, 1, 157131, 3, 7, 3, 4, 2, 1, 1, 0, 0, 30, 1, 0,1
50, 1, 94081, 4, 9, 1, 5, 3, 1, 2, 0, 0, 40, 1, 1,0
78, 1, 135566, 4, 9, 5, 4, 6, 1, 1, 2329, 0, 12, 1, 0,1
27, 1, 103164, 3, 7, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
19, 1, 570002, 2, 10, 3, 4, 2, 1, 1, 0, 0, 25, 1, 0,1
24, 6, 215797, 1, 13, 3, 1, 4, 1, 1, 0, 0, 40, 1, 0,1
20, 1, 289405, 2, 10, 3, 4, 2, 1, 2, 0, 1602, 15, 1, 0,1
25, 1, 239461, 11, 14, 3, 6, 2, 1, 2, 0, 0, 35, 1, 0,1
34, 1, 101510, 1, 13, 2, 4, 4, 1, 1, 0, 0, 50, 1, 1,0
30, 3, 443546, 7, 11, 1, 4, 3, 1, 2, 0, 0, 35, 1, 0,1
37, 4, 141029, 11, 14, 2, 6, 4, 1, 1, 0, 0, 40, 1, 0,1
38, 1, 207202, 4, 9, 1, 8, 3, 1, 2, 0, 0, 48, 1, 1,0
67, 7, 137192, 4, 9, 1, 9, 3, 2, 2, 0, 0, 12, 16, 0,1
35, 1, 222989, 4, 9, 1, 11, 3, 1, 2, 0, 0, 30, 1, 0,1
75, 2, 36325, 4, 9, 1, 10, 3, 1, 2, 0, 0, 30, 1, 0,1
47, 1, 73394, 2, 10, 1, 5, 1, 1, 1, 0, 0, 50, 1, 0,1
23, 1, 249046, 13, 6, 1, 7, 3, 1, 2, 0, 0, 40, 1, 0,1
51, 4, 100653, 4, 9, 2, 9, 4, 1, 1, 0, 0, 8, 1, 0,1
42, 5, 1125613, 4, 9, 2, 3, 4, 5, 2, 0, 0, 40, 1, 0,1
32, 1, 101352, 2, 10, 1, 1, 1, 1, 1, 0, 0, 32, 1, 1,0
54, 1, 340476, 4, 9, 4, 4, 6, 1, 1, 0, 0, 35, 1, 0,1
20, 1, 192711, 2, 10, 3, 7, 2, 1, 1, 0, 0, 40, 1, 0,1
39, 1, 273362, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 1,0
41, 1, 100451, 4, 9, 1, 2, 3, 1, 2, 7688, 0, 38, 1, 1,0
35, 1, 85399, 4, 9, 3, 8, 4, 1, 1, 0, 0, 40, 1, 0,1
45, 5, 168191, 1, 13, 1, 2, 3, 1, 2, 0, 0, 35, 1, 1,0
27, 1, 153475, 1, 13, 3, 4, 4, 1, 1, 0, 0, 40, 1, 0,1
61, 2, 196773, 9, 4, 1, 4, 3, 1, 2, 0, 0, 30, 1, 1,0
41, 1, 180138, 4, 9, 3, 4, 4, 1, 2, 0, 0, 50, 1, 0,1
22, 1, 48347, 2, 10, 3, 1, 2, 1, 2, 0, 0, 40, 1, 0,1
55, 1, 175071, 2, 10, 1, 2, 3, 5, 2, 15024, 0, 40, 1, 1,0
66, 0, 129476, 1, 13, 1, 0, 3, 1, 2, 0, 0, 6, 1, 0,1
25, 1, 181772, 2, 10, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
20, 1, 284317, 2, 10, 3, 3, 2, 1, 1, 0, 0, 35, 1, 0,1
20, 1, 237305, 2, 10, 3, 8, 5, 5, 1, 0, 0, 35, 1, 0,1
67, 3, 111321, 1, 13, 1, 5, 3, 1, 2, 0, 0, 16, 1, 0,1
44, 1, 278476, 2, 10, 1, 4, 3, 1, 2, 0, 0, 60, 1, 1,0
42, 1, 39060, 4, 9, 1, 4, 3, 1, 2, 0, 0, 60, 1, 1,0
29, 5, 205262, 2, 10, 3, 9, 4, 4, 2, 0, 0, 40, 27, 0,1
48, 1, 198000, 2, 10, 3, 2, 6, 1, 1, 0, 0, 38, 1, 1,0
25, 1, 397962, 4, 9, 3, 9, 5, 5, 1, 0, 0, 40, 1, 0,1
31, 1, 178370, 4, 9, 2, 3, 6, 1, 1, 0, 0, 99, 1, 1,0
48, 1, 121253, 1, 13, 6, 4, 6, 1, 1, 0, 2472, 70, 1, 1,0
40, 1, 56072, 11, 14, 2, 6, 4, 1, 2, 0, 0, 20, 1, 0,1
26, 1, 176756, 2, 10, 1, 4, 3, 1, 2, 0, 0, 40, 1, 0,1
28, 1, 60374, 4, 9, 1, 3, 2, 1, 1, 0, 0, 35, 1, 0,1
52, 1, 165681, 2, 10, 1, 2, 3, 1, 2, 0, 0, 40, 1, 1,0
41, 2, 287037, 4, 9, 1, 6, 3, 1, 2, 0, 0, 40, 1, 0,1
